,id,country_name,country_code,region_name,region_code,city,timestamps
0,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-10-29 00:00:00
1,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-10-30 00:00:00
2,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-10-31 00:00:00
3,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-01 00:00:00
4,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-02 00:00:00
5,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-03 00:00:00
6,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-04 00:00:00
7,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-05 00:00:00
8,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-06 00:00:00
9,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-07 00:00:00
10,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-08 00:00:00
11,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-09 00:00:00
12,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-10 00:00:00
13,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-11 00:00:00
14,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-12 00:00:00
15,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-13 00:00:00
16,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-14 00:00:00
17,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-15 00:00:00
18,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-16 00:00:00
19,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-17 00:00:00
20,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-18 00:00:00
21,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-19 00:00:00
22,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-20 00:00:00
23,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-21 00:00:00
24,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-22 00:00:00
25,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-23 00:00:00
26,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-24 00:00:00
27,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-25 00:00:00
28,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-26 00:00:00
29,1850147.0,Japan,JPN,Japan,392,Tokyo,2021-11-27 00:00:00
30,1273294.0,India,IND,India,356,Delhi,2021-10-29 00:00:00
31,1273294.0,India,IND,India,356,Delhi,2021-10-30 00:00:00
32,1273294.0,India,IND,India,356,Delhi,2021-10-31 00:00:00
33,1273294.0,India,IND,India,356,Delhi,2021-11-01 00:00:00
34,1273294.0,India,IND,India,356,Delhi,2021-11-02 00:00:00
35,1273294.0,India,IND,India,356,Delhi,2021-11-03 00:00:00
36,1273294.0,India,IND,India,356,Delhi,2021-11-04 00:00:00
37,1273294.0,India,IND,India,356,Delhi,2021-11-05 00:00:00
38,1273294.0,India,IND,India,356,Delhi,2021-11-06 00:00:00
39,1273294.0,India,IND,India,356,Delhi,2021-11-07 00:00:00
40,1273294.0,India,IND,India,356,Delhi,2021-11-08 00:00:00
41,1273294.0,India,IND,India,356,Delhi,2021-11-09 00:00:00
42,1273294.0,India,IND,India,356,Delhi,2021-11-10 00:00:00
43,1273294.0,India,IND,India,356,Delhi,2021-11-11 00:00:00
44,1273294.0,India,IND,India,356,Delhi,2021-11-12 00:00:00
45,1273294.0,India,IND,India,356,Delhi,2021-11-13 00:00:00
46,1273294.0,India,IND,India,356,Delhi,2021-11-14 00:00:00
47,1273294.0,India,IND,India,356,Delhi,2021-11-15 00:00:00
48,1273294.0,India,IND,India,356,Delhi,2021-11-16 00:00:00
49,1273294.0,India,IND,India,356,Delhi,2021-11-17 00:00:00
50,1273294.0,India,IND,India,356,Delhi,2021-11-18 00:00:00
51,1273294.0,India,IND,India,356,Delhi,2021-11-19 00:00:00
52,1273294.0,India,IND,India,356,Delhi,2021-11-20 00:00:00
53,1273294.0,India,IND,India,356,Delhi,2021-11-21 00:00:00
54,1273294.0,India,IND,India,356,Delhi,2021-11-22 00:00:00
55,1273294.0,India,IND,India,356,Delhi,2021-11-23 00:00:00
56,1273294.0,India,IND,India,356,Delhi,2021-11-24 00:00:00
57,1273294.0,India,IND,India,356,Delhi,2021-11-25 00:00:00
58,1273294.0,India,IND,India,356,Delhi,2021-11-26 00:00:00
59,1273294.0,India,IND,India,356,Delhi,2021-11-27 00:00:00
60,1796236.0,China,CHN,China,156,Shanghai,2021-10-29 00:00:00
61,1796236.0,China,CHN,China,156,Shanghai,2021-10-30 00:00:00
62,1796236.0,China,CHN,China,156,Shanghai,2021-10-31 00:00:00
63,1796236.0,China,CHN,China,156,Shanghai,2021-11-01 00:00:00
64,1796236.0,China,CHN,China,156,Shanghai,2021-11-02 00:00:00
65,1796236.0,China,CHN,China,156,Shanghai,2021-11-03 00:00:00
66,1796236.0,China,CHN,China,156,Shanghai,2021-11-04 00:00:00
67,1796236.0,China,CHN,China,156,Shanghai,2021-11-05 00:00:00
68,1796236.0,China,CHN,China,156,Shanghai,2021-11-06 00:00:00
69,1796236.0,China,CHN,China,156,Shanghai,2021-11-07 00:00:00
70,1796236.0,China,CHN,China,156,Shanghai,2021-11-08 00:00:00
71,1796236.0,China,CHN,China,156,Shanghai,2021-11-09 00:00:00
72,1796236.0,China,CHN,China,156,Shanghai,2021-11-10 00:00:00
73,1796236.0,China,CHN,China,156,Shanghai,2021-11-11 00:00:00
74,1796236.0,China,CHN,China,156,Shanghai,2021-11-12 00:00:00
75,1796236.0,China,CHN,China,156,Shanghai,2021-11-13 00:00:00
76,1796236.0,China,CHN,China,156,Shanghai,2021-11-14 00:00:00
77,1796236.0,China,CHN,China,156,Shanghai,2021-11-15 00:00:00
78,1796236.0,China,CHN,China,156,Shanghai,2021-11-16 00:00:00
79,1796236.0,China,CHN,China,156,Shanghai,2021-11-17 00:00:00
80,1796236.0,China,CHN,China,156,Shanghai,2021-11-18 00:00:00
81,1796236.0,China,CHN,China,156,Shanghai,2021-11-19 00:00:00
82,1796236.0,China,CHN,China,156,Shanghai,2021-11-20 00:00:00
83,1796236.0,China,CHN,China,156,Shanghai,2021-11-21 00:00:00
84,1796236.0,China,CHN,China,156,Shanghai,2021-11-22 00:00:00
85,1796236.0,China,CHN,China,156,Shanghai,2021-11-23 00:00:00
86,1796236.0,China,CHN,China,156,Shanghai,2021-11-24 00:00:00
87,1796236.0,China,CHN,China,156,Shanghai,2021-11-25 00:00:00
88,1796236.0,China,CHN,China,156,Shanghai,2021-11-26 00:00:00
89,1796236.0,China,CHN,China,156,Shanghai,2021-11-27 00:00:00
90,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-10-29 00:00:00
91,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-10-30 00:00:00
92,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-10-31 00:00:00
93,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-01 00:00:00
94,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-02 00:00:00
95,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-03 00:00:00
96,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-04 00:00:00
97,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-05 00:00:00
98,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-06 00:00:00
99,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-07 00:00:00
100,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-08 00:00:00
101,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-09 00:00:00
102,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-10 00:00:00
103,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-11 00:00:00
104,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-12 00:00:00
105,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-13 00:00:00
106,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-14 00:00:00
107,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-15 00:00:00
108,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-16 00:00:00
109,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-17 00:00:00
110,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-18 00:00:00
111,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-19 00:00:00
112,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-20 00:00:00
113,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-21 00:00:00
114,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-22 00:00:00
115,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-23 00:00:00
116,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-24 00:00:00
117,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-25 00:00:00
118,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-26 00:00:00
119,3530597.0,Mexico,MEX,Mexico,484,Mexico City,2021-11-27 00:00:00
120,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-10-29 00:00:00
121,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-10-30 00:00:00
122,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-10-31 00:00:00
123,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-01 00:00:00
124,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-02 00:00:00
125,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-03 00:00:00
126,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-04 00:00:00
127,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-05 00:00:00
128,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-06 00:00:00
129,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-07 00:00:00
130,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-08 00:00:00
131,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-09 00:00:00
132,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-10 00:00:00
133,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-11 00:00:00
134,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-12 00:00:00
135,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-13 00:00:00
136,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-14 00:00:00
137,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-15 00:00:00
138,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-16 00:00:00
139,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-17 00:00:00
140,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-18 00:00:00
141,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-19 00:00:00
142,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-20 00:00:00
143,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-21 00:00:00
144,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-22 00:00:00
145,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-23 00:00:00
146,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-24 00:00:00
147,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-25 00:00:00
148,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-26 00:00:00
149,360630.0,Egypt,EGY,Egypt,818,Cairo,2021-11-27 00:00:00
150,1275339.0,India,IND,India,356,Mumbai,2021-10-29 00:00:00
151,1275339.0,India,IND,India,356,Mumbai,2021-10-30 00:00:00
152,1275339.0,India,IND,India,356,Mumbai,2021-10-31 00:00:00
153,1275339.0,India,IND,India,356,Mumbai,2021-11-01 00:00:00
154,1275339.0,India,IND,India,356,Mumbai,2021-11-02 00:00:00
155,1275339.0,India,IND,India,356,Mumbai,2021-11-03 00:00:00
156,1275339.0,India,IND,India,356,Mumbai,2021-11-04 00:00:00
157,1275339.0,India,IND,India,356,Mumbai,2021-11-05 00:00:00
158,1275339.0,India,IND,India,356,Mumbai,2021-11-06 00:00:00
159,1275339.0,India,IND,India,356,Mumbai,2021-11-07 00:00:00
160,1275339.0,India,IND,India,356,Mumbai,2021-11-08 00:00:00
161,1275339.0,India,IND,India,356,Mumbai,2021-11-09 00:00:00
162,1275339.0,India,IND,India,356,Mumbai,2021-11-10 00:00:00
163,1275339.0,India,IND,India,356,Mumbai,2021-11-11 00:00:00
164,1275339.0,India,IND,India,356,Mumbai,2021-11-12 00:00:00
165,1275339.0,India,IND,India,356,Mumbai,2021-11-13 00:00:00
166,1275339.0,India,IND,India,356,Mumbai,2021-11-14 00:00:00
167,1275339.0,India,IND,India,356,Mumbai,2021-11-15 00:00:00
168,1275339.0,India,IND,India,356,Mumbai,2021-11-16 00:00:00
169,1275339.0,India,IND,India,356,Mumbai,2021-11-17 00:00:00
170,1275339.0,India,IND,India,356,Mumbai,2021-11-18 00:00:00
171,1275339.0,India,IND,India,356,Mumbai,2021-11-19 00:00:00
172,1275339.0,India,IND,India,356,Mumbai,2021-11-20 00:00:00
173,1275339.0,India,IND,India,356,Mumbai,2021-11-21 00:00:00
174,1275339.0,India,IND,India,356,Mumbai,2021-11-22 00:00:00
175,1275339.0,India,IND,India,356,Mumbai,2021-11-23 00:00:00
176,1275339.0,India,IND,India,356,Mumbai,2021-11-24 00:00:00
177,1275339.0,India,IND,India,356,Mumbai,2021-11-25 00:00:00
178,1275339.0,India,IND,India,356,Mumbai,2021-11-26 00:00:00
179,1275339.0,India,IND,India,356,Mumbai,2021-11-27 00:00:00
180,1816670.0,China,CHN,China,156,Beijing,2021-10-29 00:00:00
181,1816670.0,China,CHN,China,156,Beijing,2021-10-30 00:00:00
182,1816670.0,China,CHN,China,156,Beijing,2021-10-31 00:00:00
183,1816670.0,China,CHN,China,156,Beijing,2021-11-01 00:00:00
184,1816670.0,China,CHN,China,156,Beijing,2021-11-02 00:00:00
185,1816670.0,China,CHN,China,156,Beijing,2021-11-03 00:00:00
186,1816670.0,China,CHN,China,156,Beijing,2021-11-04 00:00:00
187,1816670.0,China,CHN,China,156,Beijing,2021-11-05 00:00:00
188,1816670.0,China,CHN,China,156,Beijing,2021-11-06 00:00:00
189,1816670.0,China,CHN,China,156,Beijing,2021-11-07 00:00:00
190,1816670.0,China,CHN,China,156,Beijing,2021-11-08 00:00:00
191,1816670.0,China,CHN,China,156,Beijing,2021-11-09 00:00:00
192,1816670.0,China,CHN,China,156,Beijing,2021-11-10 00:00:00
193,1816670.0,China,CHN,China,156,Beijing,2021-11-11 00:00:00
194,1816670.0,China,CHN,China,156,Beijing,2021-11-12 00:00:00
195,1816670.0,China,CHN,China,156,Beijing,2021-11-13 00:00:00
196,1816670.0,China,CHN,China,156,Beijing,2021-11-14 00:00:00
197,1816670.0,China,CHN,China,156,Beijing,2021-11-15 00:00:00
198,1816670.0,China,CHN,China,156,Beijing,2021-11-16 00:00:00
199,1816670.0,China,CHN,China,156,Beijing,2021-11-17 00:00:00
200,1816670.0,China,CHN,China,156,Beijing,2021-11-18 00:00:00
201,1816670.0,China,CHN,China,156,Beijing,2021-11-19 00:00:00
202,1816670.0,China,CHN,China,156,Beijing,2021-11-20 00:00:00
203,1816670.0,China,CHN,China,156,Beijing,2021-11-21 00:00:00
204,1816670.0,China,CHN,China,156,Beijing,2021-11-22 00:00:00
205,1816670.0,China,CHN,China,156,Beijing,2021-11-23 00:00:00
206,1816670.0,China,CHN,China,156,Beijing,2021-11-24 00:00:00
207,1816670.0,China,CHN,China,156,Beijing,2021-11-25 00:00:00
208,1816670.0,China,CHN,China,156,Beijing,2021-11-26 00:00:00
209,1816670.0,China,CHN,China,156,Beijing,2021-11-27 00:00:00
210,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-10-29 00:00:00
211,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-10-30 00:00:00
212,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-10-31 00:00:00
213,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-01 00:00:00
214,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-02 00:00:00
215,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-03 00:00:00
216,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-04 00:00:00
217,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-05 00:00:00
218,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-06 00:00:00
219,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-07 00:00:00
220,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-08 00:00:00
221,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-09 00:00:00
222,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-10 00:00:00
223,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-11 00:00:00
224,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-12 00:00:00
225,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-13 00:00:00
226,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-14 00:00:00
227,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-15 00:00:00
228,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-16 00:00:00
229,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-17 00:00:00
230,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-18 00:00:00
231,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-19 00:00:00
232,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-20 00:00:00
233,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-21 00:00:00
234,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-22 00:00:00
235,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-23 00:00:00
236,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-24 00:00:00
237,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-25 00:00:00
238,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-26 00:00:00
239,1185241.0,Bangladesh,BGD,Bangladesh,50,Dhaka,2021-11-27 00:00:00
240,1853908.0,Japan,JPN,Japan,392,Osaka,2021-10-29 00:00:00
241,1853908.0,Japan,JPN,Japan,392,Osaka,2021-10-30 00:00:00
242,1853908.0,Japan,JPN,Japan,392,Osaka,2021-10-31 00:00:00
243,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-01 00:00:00
244,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-02 00:00:00
245,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-03 00:00:00
246,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-04 00:00:00
247,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-05 00:00:00
248,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-06 00:00:00
249,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-07 00:00:00
250,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-08 00:00:00
251,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-09 00:00:00
252,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-10 00:00:00
253,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-11 00:00:00
254,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-12 00:00:00
255,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-13 00:00:00
256,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-14 00:00:00
257,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-15 00:00:00
258,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-16 00:00:00
259,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-17 00:00:00
260,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-18 00:00:00
261,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-19 00:00:00
262,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-20 00:00:00
263,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-21 00:00:00
264,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-22 00:00:00
265,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-23 00:00:00
266,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-24 00:00:00
267,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-25 00:00:00
268,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-26 00:00:00
269,1853908.0,Japan,JPN,Japan,392,Osaka,2021-11-27 00:00:00
270,5128581.0,United States,USA,United States,840,New York,2021-10-29 00:00:00
271,5128581.0,United States,USA,United States,840,New York,2021-10-30 00:00:00
272,5128581.0,United States,USA,United States,840,New York,2021-10-31 00:00:00
273,5128581.0,United States,USA,United States,840,New York,2021-11-01 00:00:00
274,5128581.0,United States,USA,United States,840,New York,2021-11-02 00:00:00
275,5128581.0,United States,USA,United States,840,New York,2021-11-03 00:00:00
276,5128581.0,United States,USA,United States,840,New York,2021-11-04 00:00:00
277,5128581.0,United States,USA,United States,840,New York,2021-11-05 00:00:00
278,5128581.0,United States,USA,United States,840,New York,2021-11-06 00:00:00
279,5128581.0,United States,USA,United States,840,New York,2021-11-07 00:00:00
280,5128581.0,United States,USA,United States,840,New York,2021-11-08 00:00:00
281,5128581.0,United States,USA,United States,840,New York,2021-11-09 00:00:00
282,5128581.0,United States,USA,United States,840,New York,2021-11-10 00:00:00
283,5128581.0,United States,USA,United States,840,New York,2021-11-11 00:00:00
284,5128581.0,United States,USA,United States,840,New York,2021-11-12 00:00:00
285,5128581.0,United States,USA,United States,840,New York,2021-11-13 00:00:00
286,5128581.0,United States,USA,United States,840,New York,2021-11-14 00:00:00
287,5128581.0,United States,USA,United States,840,New York,2021-11-15 00:00:00
288,5128581.0,United States,USA,United States,840,New York,2021-11-16 00:00:00
289,5128581.0,United States,USA,United States,840,New York,2021-11-17 00:00:00
290,5128581.0,United States,USA,United States,840,New York,2021-11-18 00:00:00
291,5128581.0,United States,USA,United States,840,New York,2021-11-19 00:00:00
